Meter identifier,Aerial_info,dc_day,dc_month,dc_week,latitude,longitude
M38837,No Aerial,100,100,100,-37.67205,175.1427583
M35313,No Aerial,100,100,100,-37.807908,175.172269
M37593,No Aerial,100,100,100,-37.791007,175.182322
M4818,No Aerial,100,100,100,-37.893663,175.11655
M38712,No Aerial,100,100,100,-37.798285,175.136215
M14441,No Aerial,100,100,100,-37.798014,175.137932
M20689,No Aerial,100,100,100,-37.813295,175.125079
M54653,Aerial Installed - Enabled,100,94.38657407,94.84126984,-37.65434345,175.0931979
M62661,No Aerial,0,0,0,-37.21135133,175.2861008
M4199,No Aerial,100,100.0231481,100,-37.58679802,175.2849753
M47787,Aerial Installed - Enabled,0,0,0,-37.32515319,175.174635
M13877,Aerial Installed - Enabled,0,16.78240741,0,-37.57682944,175.0760851
M26579,No Aerial,100,100.0231481,100.0496032,-37.56854769,175.0886416
M20739,Aerial Installed - Enabled,100,100,100,-37.76426655,175.1398623
M68646,No Aerial,100,98.69212963,100.0496032,-37.78755058,174.8692936
M6430,Aerial Installed - Enabled,83.33333333,88.92361111,90.72420635,-37.900657,174.783179
M47681,No Aerial,100,99.96527778,100,-37.886266,174.821756
M35493,No Aerial,100,100.0115741,100,-37.67160074,175.3007064
M59143,No Aerial,100,100.0115741,100,-37.79415232,175.2038277
M61681,No Aerial,99.65277778,99.29398148,99.55357143,-37.787737,175.185277
M53039,No Aerial,0,45.60185185,0,-37.786983,175.147681
M49513,No Aerial,100,100.0115741,100,-37.69701169,175.2684089
M24309,No Aerial,100,100,100,-37.786061,175.243069
M57829,No Aerial,100,99.90740741,100,-37.21969602,175.2266526
M59665,No Aerial,100,100,100,-37.38493018,175.0926662
M33798,No Aerial,100,98.71527778,100,-37.78822458,174.868559
M11255,No Aerial,100,100.0115741,100,-37.64747288,175.2734088
M15344,No Aerial,100,100.0231481,99.95039683,-37.61490779,175.1905296
M39977,No Aerial,100,99.46759259,99.45436508,-37.82897333,175.21136
M33677,No Aerial,0,0,0,-37.57159481,175.2537195
M51170,No Aerial,100,100.0231481,100,-37.80948644,175.2242955
M8427,No Aerial,100,99.98842593,100,-37.790091,175.136751
M60222,No Aerial,100,100.0231481,100.0496032,-37.403243,175.150646
M8915,No Aerial,100,100,100,-37.796016,175.175726
M46168,Aerial Installed - Enabled,0,0,0,-37.2476292,175.264862
M26084,Aerial Installed - Enabled,100,99.96527778,100,-37.20268743,175.2685699
M49050,No Aerial,100,97.43055556,94.19642857,-37.63375315,174.876395
M24520,No Aerial,100,100.0115741,100,-37.55069291,175.1510305
M5888,No Aerial,100,99.89583333,100,-37.62560885,175.2215226
M29255,No Aerial,64.58333333,82.62731481,79.76190476,-37.62052691,175.2115196
M51983,No Aerial,100,100,100,-37.63101483,175.1854593
M30705,No Aerial,99.65277778,99.375,98.85912698,-37.61242765,175.1934477
M21816,No Aerial,100,100,100,-37.61251093,175.1938681
M50948,No Aerial,99.65277778,99.86111111,99.65277778,-37.8189184,175.2188561
M7418,No Aerial,100,100.0231481,100,-37.81937585,175.2234043
M7781,No Aerial,100.6944444,99.6412037,99.75198413,-37.78046009,175.1566313
M42775,Aerial Installed - Enabled,100,77.61574074,83.38293651,-37.89466667,175.0311183
M44764,No Aerial,99.65277778,99.88425926,99.85119048,-37.6825283,175.1596667
M3087,Aerial Installed - Enabled,100.3472222,100.0231481,100.0496032,-37.84895333,175.0583433
M8972,No Aerial,100.3472222,99.79166667,99.70238095,-37.835105,174.9235717
M57710,No Aerial,100,98.7962963,95.83333333,-37.764937,175.113707
M39850,No Aerial,99.65277778,99.72222222,99.50396825,-37.762696,175.112795
M37178,Aerial Installed - enabled,100,98.29861111,92.75793651,-37.816311,175.079293
M36894,No Aerial,100,98.32175926,92.80753968,-37.816311,175.079293
M6815,No Aerial,100,100,100,-37.79377073,175.2064984
M66048,No Aerial,100,100.0231481,100.0496032,-37.61911266,175.1967582
M16848,No Aerial,100,100.0231481,100.0496032,-37.53688184,175.295232
M28811,No Aerial,100,100.0462963,100.0496032,-37.540461,175.1582312
M27462,No Aerial,100,99.98842593,100,-37.53769483,175.2941416
M51085,No Aerial,100,99.98842593,99.95039683,-37.61989717,175.2826194
M36694,No Aerial,100,99.89583333,100,-37.54885644,175.1371393
M18744,No Aerial,100,100.0115741,100.0496032,-37.54367887,175.1589492
M16060,No Aerial,100,100.0578704,100.0496032,-37.863956,175.193425
M54317,No Aerial,100,99.83796296,100,-37.265414,175.265616
M59813,No Aerial,100,100.0231481,100,-37.830201,175.200187
M12459,No Aerial,100,100,100,-37.559209,175.158682
M61780,No Aerial,100,100.0115741,100,-37.851018,174.835045
M5601,No Aerial,100,99.59490741,99.10714286,-37.768875,175.112766
M43973,No Aerial,100,100,100.0496032,-37.797918,175.121565
M15873,No Aerial,100,100,100,-37.81992,175.1787917
M12475,No Aerial,100.3472222,99.69907407,99.45436508,-37.768248,175.112405
M25017,No Aerial,100,90.74074074,100,-37.78908,175.115581
M26412,No Aerial,100,99.89583333,99.55357143,-37.799826,175.118368
M39985,No Aerial,100,99.98842593,100,-37.790834,175.216115
M40842,No Aerial,100,100.0231481,100.0992063,-37.79454283,175.2242425
M6533,No Aerial,100,100.0115741,100,-37.79470093,175.225565
M67919,No Aerial,100,100.0115741,100,-37.79407263,175.2243533
M32891,No Aerial,100,100,100.0496032,-37.61431516,175.1898739
M58339,No Aerial,100,100.0231481,100,-37.67285201,175.3123735
M4731,No Aerial,100,98.93518519,100,-37.333219,175.283629
M24809,No Aerial,100,100.0231481,100,-37.83026765,175.2480441
M69594,No Aerial,100,100.0115741,100,-37.808787,175.12965
M5750,No Aerial,100,100,100,-37.61289673,175.182367
M20698,Aerial Installed - Enabled,0,31.8287037,6.696428571,-37.862065,174.88092
M51755,No Aerial,100,100,100,-37.785147,175.159532
M37961,Aerial Installed - Enabled,100,99.98842593,100.0496032,-37.85539667,174.9112533
M58184,Aerial Installed - Enabled,100,100.0115741,100,-37.85955,174.8944433
M13728,Aerial Installed - Enabled,100,98.69212963,100,-37.92766167,174.7878017
M28265,Aerial installed - Enabled,100,100,100,-37.824315,175.02367
M53217,No Aerial,100,99.98842593,100,-37.9,174.88
M27415,Aerial Installed - Enabled,0,0,0,-37.948098,174.906716
M59358,Aerial Installed - Enabled,0,4.976851852,21.03174603,-37.777473,174.972686
M26021,No Aerial,0,0,0,-37.81121,174.918225
M48503,No Aerial,100,99.98842593,100,-37.4009215,175.1237586
M9002,No Aerial,100,98.71527778,100,-37.94702,174.8074617
M42090,No Aerial,100,100,100,-37.556902,175.16211
M60291,No Aerial,100,99.88425926,100,-37.35788,175.215736
M61814,No Aerial,100,99.97685185,100,-37.80367333,174.91512
M26720,Aerial Installed - Enabled,100,100,100,-37.696751,174.989344
M30858,No Aerial,100,97.61574074,100,-37.820995,175.0360783
M58631,No Aerial,100,100.0115741,100,-37.851776,175.053475
M53795,Aerial Installed - Enabled,84.02777778,84.57175926,84.07738095,-37.901157,174.781773
M58032,No Aerial,100,98.32175926,100,-37.797456,175.183641
M68201,Aerial installed - Enabled,0,0,0,-37.799629,175.034314
M9764,No Aerial,100,100.0231481,100.0496032,-37.430515,175.133905
M7970,No Aerial,100,99.52546296,100.0496032,-37.29632996,175.2281186
M20075,Aerial Installed - Enabled,100,99.46759259,100,-37.56588612,175.0251463
M1935,No Aerial,100,100,100,-37.873655,175.029014
M47228,No Aerial,100,100.0231481,100,-37.825195,174.954695
M69288,No Aerial,100,99.71064815,99.90079365,-37.67694483,175.3964256
M68758,Aerial Installed - Enabled,100,99.7337963,100.0496032,-37.67417056,175.3806674
M22884,No Aerial,100,99.60648148,99.70238095,-37.6779937,175.3935381
M59018,No Aerial,100,99.66435185,100,-37.67638134,175.387712
M62197,Aerial Installed - Enabled,100,100.0115741,100,-37.846996,175.031017
M13795,No Aerial,100,99.98842593,100.0496032,-37.84673,175.0479333
M19665,Aerial Installed - Enabled,100,99.98842593,100,-37.84933,175.0443367
M14231,No Aerial,100,99.96527778,100,-37.83773833,175.000985
M68593,No Aerial,100,100.0231481,100.0496032,-37.6598317,175.20003
M69803,Aerial Installed - Enabled,100,100,100,-37.86468333,175.0346533
M37320,No Aerial,100,100,100,-37.849485,175.0572067
M42287,No Aerial,100,99.91898148,100,-37.274311,175.285985
M5200,No Aerial,100,99.75694444,100,-37.27636782,175.2897087
M39123,No Aerial,100,98.76157407,95.78373016,-37.283969,175.317152
M27044,Aerial Installed - Enabled,100,99.72222222,99.90079365,-37.26820667,175.284265
M58472,No Aerial,100,99.74537037,100,-37.276469,175.289783
M12335,Aerial Installed - Enabled,100,99.17824074,97.56944444,-37.28401878,175.3172791
M17198,No Aerial,100,99.49074074,99.8015873,-37.811471,174.858026
M65581,No Aerial,98.95833333,94.90740741,88.59126984,-37.831332,174.926575
M48074,Aerial Installed - Enabled,0,0,0,-37.919974,174.805248
M23115,No Aerial,100,99.96527778,100,-37.89703667,174.8556983
M6537,No Aerial,0,0,0,-37.81560167,175.0158683
M2355,No Aerial,100,100.0115741,100.0496032,-37.82627,174.9550583
M57009,No Aerial,0,0,0,-37.84759167,175.0458567
M15090,Aerial Installed - Enabled,100,100,100,-37.84926,175.0424967
M66417,Aerial Installed - Enabled,100,100,100,-37.88135,175.0284367
M63438,No Aerial,100,99.9537037,100,-37.37994,175.301746
M23770,Aerial Installed - Enabled,82.29166667,79.21296296,90.2281746,-37.84845333,175.041095
M7177,Aerial Installed - Enabled,100,100.0115741,100,-37.84881333,175.051675
M60505,No Aerial,100,100.0115741,100,-37.844825,174.911195
M22236,No Aerial,80.55555556,76.03009259,89.78174603,-37.848119,175.040765
M6852,No Aerial,0,0,0,-37.776051,174.976861
M3473,Aerial Installed - Enabled,0,0,0,-37.84509833,174.9118633
M59057,Aerial Installed - Enabled,100,100,100,-37.83795333,175.00582
M38457,No Aerial,100,100,100,-37.85991833,174.9237333
M19816,No Aerial,0,78.125,6.25,-37.835285,175.0146333
M48803,No Aerial,100,97.58101852,100,-37.81113,175.036245
M21993,No Aerial,100,99.96527778,100.0496032,-37.83601167,175.0006033
M57820,No Aerial,100,100,100,-37.82810833,174.980035
M46558,Aerial Installed - Enabled,100,99.98842593,100,-37.84767833,175.03565
M53669,No Aerial,95.48611111,99.62962963,98.31349206,-37.84888167,175.0603567
M69915,Aerial installed - Enabled,100,100,100,-37.826715,175.024875
M32299,Aerial installed - Enabled,100,100.0115741,100.0496032,-37.82294167,175.023435
M19599,Aerial installed - Enabled,0,0,0,-37.644545,175.23116
M27157,Aerial Installed - Enabled,100,100,100,-37.809385,174.96646
M6231,No Aerial,100,100,100,-37.822395,174.9540333
M26893,Aerial Installed - Enabled,100,100,100,-37.835595,175.0113983
M45539,No Aerial,100,100.0115741,100,-37.536361,175.164512
M63717,No Aerial,100,99.97685185,100,-37.906465,174.8797733
M45293,No Aerial,100,100,100,-37.83046833,174.8852017
M22948,No Aerial,100,100.0115741,100,-37.83744333,174.8362733
M5015,No Aerial,100,100.0115741,100,-37.85612667,174.8348917
M43216,No Aerial,100,100,100,-37.82593167,174.8843367
M21612,No Aerial,100,99.98842593,100,-37.89781167,174.8762083
M13332,No Aerial,0,0,0,-37.947732,174.795934
M46479,Aerial Installed - Enabled,100,100.0347222,100.0496032,-37.85348833,174.8852733
M57149,No Aerial,100,100,100,-37.85092167,174.8874
M17173,Aerial Installed - Enabled,0,0,0,-37.83809,174.887915
M47111,No Aerial,100,100.0115741,100.0496032,-37.83011,174.8853667
M34434,No Aerial,7.291666667,70.86805556,40.27777778,-37.82931167,174.8868
M34985,No Aerial,100,100.0231481,100.0496032,-37.83437833,174.8888
M26342,No Aerial,100,100,100,-37.84192167,174.8883683
M8981,No Aerial,100,100.0115741,100.0496032,-37.83044167,174.8860283
M34805,No Aerial,100,100,100,-37.85092167,174.8874
M16657,Aerial Installed - Enabled,100,100,100,-37.83236833,174.8868533
M17731,No Aerial,100,100.0115741,100,-37.83437833,174.8888
M45232,No Aerial,100,100,100,-37.410634,175.15258
M17669,No Aerial,100,100,100,-37.85274167,174.90014
M20604,No Aerial,100,100.0115741,100,-37.84428167,174.9104083
M36662,No Aerial,100,100,100,-37.8356,174.845756
M7861,No Aerial,0,0,0,-37.831298,174.885746
M63432,No Aerial,100,100,100,-37.795878,175.228981
M44184,No Aerial,100,99.84953704,100,-37.357311,175.079986
M53542,Aerial Installed - Enabled,100,98.37962963,99.95039683,-37.6569113,174.9627812
M41717,No Aerial,100,100,100,-37.412539,175.127091
M47454,No Aerial,100,99.96527778,100.0496032,-37.278921,175.193192
M18011,No Aerial,100,100,100,-37.842466,175.164313
M64241,No Aerial,100,100,100.0496032,-37.793851,175.146147
M22482,No Aerial,100,100.0231481,100,-37.805557,175.1996
M4261,No Aerial,100,99.98842593,100,-37.805942,175.201492
M4641,No Aerial,100,100.0115741,100,-37.806438,175.196792
M39366,No Aerial,100,99.98842593,100,-37.805194,175.194107
M44836,No Aerial,100,100,100,-37.804634,175.194931
M3895,No Aerial,100,99.98842593,100,-37.805202,175.198837
M54828,No Aerial,100,100,100,-37.84659667,174.9108983
M28083,No Aerial,100,100.0231481,100.0496032,-37.879759,175.13791
M65748,No Aerial,100,99.6875,100.0496032,-37.905174,175.126092
M64908,No Aerial,100,99.72222222,100,-37.903973,175.126848
M17803,Aerial Installed - Enabled,100,100.0231481,100,-37.856366,175.127233
M13095,No Aerial,100,100.0347222,100,-37.617549,175.342979
M18043,No Aerial,100,100.0115741,100.0496032,-37.833852,174.985114
M13692,No Aerial,100,100,100,-37.683628,175.316762
M60270,Aerial Installed - Enabled,100,100,100,-37.83041563,175.2178449
M50437,No Aerial,100,100.0231481,100,-37.56052552,175.1702463
M17535,No Aerial,100,100.0115741,100,-37.809095,175.124891
M27422,No Aerial,100,100.0115741,100.0496032,-37.793273,175.121828
M65576,Aerial Installed - Enabled,100,100,100,-37.795543,175.194891
M10806,Aerial Installed - Enabled,100,100.0115741,100,-37.796208,175.134473
M20331,Aerial Installed - Enabled,100,99.69907407,99.4047619,-37.757553,175.10439
M3917,No Aerial,100,100,100,-37.79453372,175.2306535
M50706,No Aerial,100,100.0347222,100,-37.410143,175.126881
M11855,No Aerial,0,0,0,-37.455358,175.054867
M61482,No Aerial,100,100.0115741,100,-37.410943,175.128217
M24193,Aerial Installed - Enabled,100.3472222,100.0115741,100.0496032,-37.861396,175.122941
M43,No Aerial,100,100,100,-37.807701,175.208641
M790,No Aerial,100,98.78472222,100,-37.61385745,174.9601071
M24337,No Aerial,100,100,100,-37.742394,175.141187
M34586,No Aerial,100,100,100,-37.742722,175.143085
M17437,No Aerial,100,100,100,-37.78892604,175.2345716
M14097,No Aerial,100,99.98842593,99.95039683,-37.82061104,175.2104422
M60089,No Aerial,100,100,100,-37.3959738,175.1222712
M63490,No Aerial,100,100.0231481,100,-37.546502,175.159318
M503,No Aerial,100,99.97685185,100.0496032,-37.560643,175.158485
M5796,No Aerial,100,99.97685185,99.90079365,-37.540016,175.16008
M28453,No Aerial,100,100.0115741,100,-37.546925,175.158806
M46814,No Aerial,100,99.98842593,100,-37.549045,175.159142
M29955,No Aerial,100,100,100.0496032,-37.543093,175.160374
M6022,No Aerial,100,99.98842593,100,-37.55002,175.181456
M29041,No Aerial,100,100.0231481,100.0496032,-37.542381,175.161248
M7621,No Aerial,100,100.0231481,100,-37.82925304,175.1993584
M31745,No Aerial,100,100.0115741,100,-37.82920275,175.2001612
M43814,No Aerial,100,99.97685185,100,-37.8309156,175.2003434
M59866,No Aerial,100,100.0115741,100,-37.82501993,175.192276
M60746,No Aerial,100,100,99.95039683,-37.82947848,175.1990971
M61461,No Aerial,100,100.0347222,99.95039683,-37.83161402,175.2004038
M2315,Aerial Installed - Enabled,0,0,0,-37.61750243,174.9343645
M39960,No Aerial,100,100.0231481,100.0992063,-37.557329,175.150526
M2549,No Aerial,100,100.0115741,100,-37.562841,175.167806
M36229,No Aerial,100,100,100.0496032,-37.67001419,175.3179168
M25885,No Aerial,100,100.0231481,100,-37.57735832,175.2703629
M52918,No Aerial,100,100.0462963,100,-37.793699,175.156635
M69199,No Aerial,0,0,0,-37.84691667,175.0302733
M51950,Aerial Installed - Enabled,100,99.93055556,100,-37.20533529,175.2734252
M39513,No Aerial,100,99.98842593,99.95039683,-37.558265,175.158921
M22560,No Aerial,100,100,100,-37.557552,175.158817
M23163,No Aerial,100,100,100,-37.545206,175.158792
M60489,No Aerial,100,100,100,-37.540016,175.159407
M58458,No Aerial,100,99.9537037,100,-37.384874,175.235653
M69103,No Aerial,100,99.67592593,100.0496032,-37.24594679,175.2024717
M6866,No Aerial,100,100.0115741,100,-37.404589,175.147506
M52608,No Aerial,0,0,0,-37.71443627,174.9191144
M28236,No Aerial,100,100.0115741,100,-37.785245,175.159342
M68067,No Aerial,100,100.0115741,100,-37.788611,175.160265
M69294,Aerial Installed - Enabled,100,99.96527778,100,-37.899051,174.803419
M65484,No Aerial,100,100.0115741,100.0496032,-37.789155,175.15904
M55706,No Aerial,100,100.0231481,100.0496032,-37.785079,175.159539
M52480,Aerial Installed - Enabled,0,0,0,-37.77517737,175.0885583
M56694,No Aerial,0,0,0,-37.77506413,175.0859095
M59163,Aerial Installed - Enabled,100,100.0347222,100,-37.86941477,175.1775029
M21677,No Aerial,100,100,100,-37.90148696,175.1740092
M49827,Aerial Installed - Enabled,100,100.0115741,100,-37.84866691,175.2014419
M44516,No Aerial,0,0,0,-37.562841,175.167806
M56763,No Aerial,98.95833333,99.88425926,99.85119048,-37.680334,175.101889
M44714,Aerial Installed - Enabled,100,99.62962963,99.70238095,-37.6825357,175.4070029
M48148,No Aerial,100,100,100,-37.611201,175.17889
M25290,No Aerial,100,100.0578704,100,-37.678341,175.15872
M69496,No Aerial,100,100,100,-37.41436,175.132876
M24861,No Aerial,100,100.0231481,100,-37.41436,175.132876
M39983,No Aerial,100,99.87268519,100,-37.413151,175.133066
M13762,No Aerial,100.3472222,99.98842593,100,-37.414435,175.129823
M67441,Aerial Installed - Enabled,0,0,0,-37.343298,175.3336
M15606,Aerial Installed - Enabled,0,0,0,-37.344791,175.33624
M10915,Aerial Installed - Enabled,61.11111111,98.7037037,94.44444444,-37.85678525,175.050248
M23596,No Aerial,100,100.0231481,100.0496032,-37.576059,175.222236
M24438,Aerial Installed - Enabled,100,99.61805556,100.0496032,-37.67345,175.136036
M8179,No Aerial,100,99.61805556,100,-37.672688,175.148587
M57341,No Aerial,100,100.0347222,100.0496032,-37.606997,175.170526
M30989,No Aerial,100,100.0231481,100,-37.794852,175.16547
M19911,No Aerial,100,99.40972222,100,-37.673772,175.137729
M35686,No Aerial,100,100.0347222,100.0992063,-37.67155286,175.30728
M28779,No Aerial,100,100,99.95039683,-37.5671256,175.1578749
M23480,No Aerial,100,100.0115741,100,-37.57273867,175.0588798
M15584,No Aerial,0,0,0,-37.5679671,175.0486356
M52916,No Aerial,100,100.0115741,100,-37.57224054,175.1575706
