,Meter identifier,Aerial_info,dc_day,dc_month,dc_week,latitude,longitude
47,M24804,No Aerial,100.0,99.9537037,100.0,-37.57935216,175.2285844
48,M11843,No Aerial,100.0,99.50231481,99.90079365,-37.289466,175.219885
49,M66454,No Aerial,100.0,100.0115741,100.0,-37.403562,175.14428
50,M16732,No Aerial,100.0,100.0,100.0,-37.64760562,175.2512711
51,M49783,No Aerial,100.0,100.0,100.0,-37.64792889,175.2506861
52,M48318,No Aerial,100.0,100.0,100.0,-37.64859355,175.2499341
53,M48186,No Aerial,100.0,100.0,100.0496032,-37.64635541,175.2529549
54,M48388,No Aerial,100.0,100.0,100.0,-37.64446412,175.2548706
55,M25941,No Aerial,100.0,100.0,99.95039683,-37.64435257,175.2550384
56,M43980,No Aerial,100.0,100.0115741,100.0,-37.604662,175.164765
57,M36920,No Aerial,100.0,99.94212963,100.0,-37.66761,175.147931
58,M67266,No Aerial,100.0,100.0,100.0,-37.8276255,175.1955324
59,M30045,No Aerial,100.0,100.0,100.0,-37.79189842,175.2181925
60,M11927,No Aerial,100.0,99.98842593,100.0,-37.79513006,175.2284215
61,M59486,No Aerial,100.0,100.0347222,100.0,-37.59464,175.3453417
62,M67016,No Aerial,100.0,100.0,100.0,-37.74869898,175.2920316
63,M25896,Aerial Installed - Enabled,100.0,99.31712963,100.0,-37.921454,174.840106
64,M26672,No Aerial,100.0,100.0,100.0,-37.79203092,175.2140575
65,M20918,No Aerial,100.0,100.0,100.0,-37.79926412,175.219434
66,M45620,No Aerial,100.0,99.98842593,100.0,-37.79203092,175.2140575
67,M21912,No Aerial,100.0,100.0,100.0,-37.83787843,175.192091
68,M39808,No Aerial,100.0,100.0,100.0496032,-37.7935497,175.203643
69,M66179,No Aerial,100.0,99.98842593,99.95039683,-37.83272268,175.2106769
71,M18586,No Aerial,100.0,100.0,100.0,-37.8234834,175.2643521
72,M66134,No Aerial,100.0,100.0231481,100.0496032,-37.83795333,175.00582
73,M25838,No Aerial,100.0,100.0,100.0,-37.550362,175.174663
74,M52051,No Aerial,100.0,100.0,100.0496032,-37.501538,175.319964
75,M27910,No Aerial,100.0,100.0,100.0,-37.501538,175.319964
76,M60065,Aerial Installed - Enabled,100.0,99.98842593,100.0,-37.71024979,175.1422895
77,M2309,No Aerial,99.30555556,99.66435185,99.65277778,-37.3860344,175.0903542
78,M35396,Aerial Installed - Enabled,100.0,99.98842593,100.0,-37.806603,174.91256
79,M38228,Aerial Installed - Enabled,100.0,100.0231481,100.0992063,-37.855652,174.911549
80,M8679,Aerial Installed - Enabled,100.0,100.0,100.0,-37.866596,175.028279
81,M37279,No Aerial,100.0,100.0115741,99.95039683,-37.82872333,174.978945
82,M17124,No Aerial,100.0,100.0,100.0,-37.82703833,174.978285
83,M54546,No Aerial,100.0,100.0,100.0,-37.83153667,174.9984933
84,M53193,Aerial Installed - Enabled,100.0,100.0,100.0,-37.81945167,174.9600367
85,M35681,Aerial Installed - Enabled,100.0,100.0231481,100.0496032,-37.826225,174.907145
86,M45041,No Aerial,100.0,100.0,100.0,-37.83983,175.02692
87,M21532,No Aerial,100.0,100.0,100.0,-37.84467167,175.031135
88,M62772,No Aerial,100.0,100.0,100.0,-37.84059167,175.0264983
89,M19662,Aerial installed - Enabled,100.0,97.58101852,100.0,-37.82100833,175.0461817
90,M61552,Aerial installed - Enabled,100.0,97.67361111,100.0,-37.82174833,175.039035
91,M32473,No Aerial,100.0,99.88425926,100.0,-37.84278,175.027025
92,M35392,No Aerial,100.0,99.98842593,100.0,-37.85260167,175.055195
95,M24423,No Aerial,100.0,100.0,100.0,-37.85357,175.054295
96,M44344,Aerial Installed - Enabled,100.0,100.0115741,100.0496032,-37.84523333,175.0305183
97,M51263,No Aerial,100.0,100.0,100.0,-37.84253,175.0290683
98,M18913,No Aerial,100.0,99.97685185,99.95039683,-37.84331,175.0306733
99,M45678,No Aerial,100.0,100.0115741,100.0,-37.84391833,175.0305683
100,M11844,No Aerial,100.0,100.0115741,100.0,-37.82272,174.971542
101,M16322,No Aerial,100.0,100.0231481,100.0,-37.84370167,175.0297433
102,M5296,Aerial Installed - Enabled,84.375,66.44675926,73.85912698,-37.85717167,174.9113083
103,M54771,No Aerial,100.0,100.0231481,100.0,-37.88569167,174.897595
104,M7734,No Aerial,100.0,100.0115741,100.0,-37.87594167,174.843345
105,M58033,No Aerial,100.0,99.98842593,100.0,-37.86172,174.8353383
106,M5895,No Aerial,100.0,100.0,100.0,-37.88617333,174.8858717
107,M19710,No Aerial,100.0,100.0,100.0,-37.82549333,174.88633
108,M28818,No Aerial,100.0,99.97685185,100.0,-37.88197667,174.8682667
109,M18532,No Aerial,100.0,99.98842593,100.0,-37.8137,174.93572
110,M58599,No Aerial,100.0,100.0,100.0,-37.81511667,174.9279917
111,M38065,Aerial Installed - Enabled,100.0,100.0115741,100.0,-37.81511667,174.9279917
112,M63143,No Aerial,100.0,100.0,100.0,-37.81453667,174.9351617
113,M7914,No Aerial,100.0,100.0115741,100.0,-37.84428167,174.9104083
114,M12182,No Aerial,100.0,100.0,100.0,-37.85044667,174.906035
115,M6480,Aerial Installed - Enabled,100.0,98.73842593,100.0,-37.91439833,174.8149583
116,M9806,No Aerial,100.0,99.98842593,100.0,-37.896205,174.8593817
117,M32604,No Aerial,100.0,100.0,100.0,-37.84588833,174.91136
118,M38388,No Aerial,100.0,100.0115741,100.0,-37.83779833,174.9126817
119,M45298,No Aerial,100.0,99.98842593,100.0,-37.89585333,174.8584983
120,M47824,Aerial Installed - Enabled,100.0,98.7037037,100.0,-37.927205,174.7906383
121,M68251,No Aerial,100.0,100.0,100.0,-37.83825667,174.9816783
122,M36907,No Aerial,100.0,100.0,100.0,-37.83431333,174.9824083
123,M42327,Aerial installed - Enabled,100.0,97.69675926,100.0,-37.82543167,175.0456583
124,M568,Aerial installed - Enabled,100.0,97.56944444,100.0,-37.82381,175.045475
125,M35661,Aerial installed - Enabled,100.0,97.74305556,100.0,-37.82628,175.04518
127,M28318,No Aerial,100.0,100.0,100.0,-37.82972333,174.9578267
128,M26385,No Aerial,100.0,100.0231481,100.0992063,-37.85274167,174.90014
129,M55779,No Aerial,100.0,98.69212963,100.0,-37.92346167,174.797
130,M53376,Aerial Installed - Enabled,100.0,97.83564815,100.0,-37.91247,174.789569
131,M53343,No Aerial,100.0,99.9537037,100.0,-37.379581,175.301508
133,M49256,No Aerial,100.0,100.0,100.0,-37.835585,174.9180467
134,M11714,No Aerial,100.0,99.96527778,100.0,-37.88579667,174.8237283
137,M67062,No Aerial,100.0,99.96527778,100.0,-37.89022667,174.813515
138,M45156,Aerial Installed - Enabled,100.0,100.0115741,100.0,-37.87337333,174.8740817
139,M26990,No Aerial,100.0,100.0231481,100.0496032,-37.656345,175.2113267
140,M20500,Aerial Installed - Enabled,100.0,98.72685185,100.0,-37.91961167,174.8068817
141,M40238,No Aerial,100.0,99.3287037,100.0,-37.906595,174.8640683
142,M52254,No Aerial,100.0,100.0,100.0,-37.89733,174.8583667
143,M23396,No Aerial,100.0,99.98842593,100.0,-37.83186333,174.982725
144,M28464,No Aerial,100.0,99.98842593,99.95039683,-37.491609,175.157539
145,M21040,Aerial installed - Enabled,100.0,99.98842593,99.95039683,-37.82607167,175.0236567
146,M53373,No Aerial,100.0,98.14814815,98.11507937,-37.862991,174.847685
147,M10865,Aerial Installed - Enabled,100.0,100.0,100.0,-37.87037667,174.869755
148,M30631,No Aerial,100.0,100.0,100.0,-37.88118167,174.8780583
150,M62717,No Aerial,100.0,100.0231481,100.0,-37.394077,175.125887
151,M68568,No Aerial,100.0,99.90740741,100.0,-37.84419333,175.0278433
152,M63177,No Aerial,100.0,100.0,100.0,-37.844703,174.890538
153,M36110,No Aerial,100.0,100.0231481,100.0496032,-37.848075,175.0498533
154,M7962,No Aerial,100.0,99.49074074,97.76785714,-37.84827,175.0396967
155,M52651,No Aerial,100.0,100.0231481,100.0496032,-37.805351,175.138927
156,M57669,No Aerial,100.0,100.0,100.0,-37.847705,175.03847
157,M13343,No Aerial,100.0,97.95138889,97.17261905,-37.86325167,174.8451433
159,M16557,Aerial Installed - Enabled,100.0,100.0,100.0,-37.87216667,174.8656317
160,M43199,No Aerial,100.0,99.17824074,96.37896825,-37.86658333,174.8514383
163,M48821,Aerial Installed - Enabled,100.0,100.0231481,100.0,-37.87516,174.873845
164,M4443,Aerial Installed - Enabled,100.0,99.91898148,100.0,-37.882215,174.8574183
166,M21855,No Aerial,100.0,99.34027778,100.0,-37.90622667,174.8645633
167,M61513,Aerial Installed - Enabled,100.0,99.35185185,100.0,-37.92281167,174.8437133
169,M16890,No Aerial,100.0,99.3287037,100.0,-37.91927667,174.8604633
170,M49864,No Aerial,100.0,100.0231481,100.0496032,-37.84509833,174.9118633
171,M21819,No Aerial,100.0,99.34027778,100.0,-37.92065,174.8518417
172,M41682,No Aerial,100.0,100.0,100.0,-37.82607167,175.0236567
173,M9206,Aerial Installed - Enabled,100.0,82.83564815,99.95039683,-37.74895667,174.971175
174,M51620,Aerial installed - Enabled,100.0,100.0,100.0,-37.822073,175.021533
175,M5834,Aerial installed - Enabled,100.0,100.0115741,100.0496032,-37.824535,175.0214317
177,M58160,No Aerial,100.0,100.0,100.0,-37.815375,174.9387667
178,M43204,No Aerial,100.0,100.0,99.90079365,-37.83945,174.914425
179,M39392,Aerial Installed - Enabled,100.0,100.0231481,100.0496032,-37.81441333,174.90432
180,M44769,Aerial Installed - Enabled,100.0,83.03240741,100.0496032,-37.748868,174.971679
181,M32244,Aerial Installed - Enabled,100.0,100.0231481,100.0496032,-37.606908,175.172977
182,M3989,No Aerial,100.0,100.0,100.0,-37.816155,174.915635
183,M52671,No Aerial,100.0,100.0,100.0,-37.816155,174.915635
185,M28779,No Aerial,100.0,100.0347222,100.0,-37.83576,174.9646667
186,M46646,No Aerial,100.0,99.44444444,100.0,-37.82989167,174.9582783
187,M13503,No Aerial,100.0,99.98842593,100.0,-37.83592,174.960065
188,M31849,No Aerial,100.0,100.0115741,100.0,-37.83708833,175.0101967
189,M7748,Aerial Installed - Enabled,100.0,100.0,100.0,-37.837305,175.0105167
190,M33625,Aerial Installed - Enabled,100.0,100.0,100.0,-37.87341167,174.8733467
191,M22390,Aerial Installed - Enabled,100.0,100.0115741,100.0,-37.80869333,174.9531917
192,M32745,Aerial Installed - Enabled,100.0,99.96527778,100.0,-37.88685333,174.83186
193,M25840,No Aerial,100.0,100.0,100.0,-37.86114,174.9166467
194,M64233,No Aerial,100.0,99.98842593,100.0,-37.89598,174.8816567
195,M17983,Aerial Installed - Enabled,100.0,100.0,100.0,-37.70141667,174.9891283
197,M67591,No Aerial,100.0,100.0115741,100.0,-37.85242333,175.0532283
198,M20471,No Aerial,100.0,100.0,100.0,-37.83491667,174.920745
199,M30421,No Aerial,100.0,100.0,100.0,-37.87932333,175.0324367
202,M31351,Aerial installed - Enabled,100.0,97.61574074,100.0,-37.820735,175.0377467
203,M21706,No Aerial,100.0,100.0231481,100.0,-37.87556,174.8439967
204,M67293,No Aerial,100.0,100.0,100.0,-37.87452667,174.8463617
205,M8484,No Aerial,100.0,100.0,100.0,-37.81561167,174.9400133
206,M24744,Aerial Installed - Enabled,100.0,100.0,100.0,-37.85650833,175.03416
207,M58178,No Aerial,100.0,99.34027778,100.0,-37.911487,174.862349
208,M25486,Aerial Installed - Enabled,100.0,100.0,100.0,-37.80864667,174.9351817
209,M60688,No Aerial,100.0,100.0115741,100.0,-37.854221,175.192189
210,M53562,No Aerial,100.0,99.97685185,99.95039683,-37.814946,174.915444
211,M16020,No Aerial,100.0,99.98842593,100.0,-37.81438167,174.91329
212,M11311,No Aerial,100.0,99.98842593,100.0,-37.80864667,174.9351817
213,M35924,Aerial Installed - Enabled,100.0,100.0115741,100.0,-37.906625,174.904235
214,M10200,No Aerial,100.0,100.0115741,100.0,-37.86098833,174.9256267
215,M33013,No Aerial,100.0,99.34027778,100.0,-37.906486,174.864686
216,M13682,No Aerial,100.0,100.0,100.0,-37.859555,174.9090017
217,M17390,No Aerial,100.0,100.0115741,100.0496032,-37.550151,175.140587
218,M53948,No Aerial,100.0,100.0,100.0,-37.86375167,174.8502233
219,M17152,No Aerial,100.0,99.98842593,100.0,-37.825025,174.85431
220,M54738,No Aerial,100.0,100.0,100.0,-37.82685333,174.97674
221,M49841,No Aerial,100.0,100.0,100.0,-37.83820833,174.923995
222,M23977,No Aerial,100.0,100.0231481,100.0,-37.83739667,174.9241417
223,M69958,No Aerial,100.0,100.0115741,100.0,-37.804774,175.153291
224,M25003,No Aerial,100.0,100.0,100.0,-37.87037667,174.869755
225,M33357,No Aerial,100.0,100.0,100.0,-37.84571833,175.0294283
226,M27767,No Aerial,100.0,99.97685185,100.0,-37.895446,174.872463
227,M23339,Aerial Installed - Enabled,100.0,100.0,100.0,-37.88011667,175.0313283
228,M36256,Aerial Installed - Enabled,100.0,100.0,100.0,-37.84996167,175.04744
230,M65621,No Aerial,100.0,99.98842593,100.0,-37.217,175.291408
232,M49074,No Aerial,100.0,100.0231481,100.0,-37.901839,174.906678
233,M23085,No Aerial,100.0,100.0,100.0,-37.86596667,175.03303
235,M3568,No Aerial,100.0,100.0,100.0,-37.86038,174.878765
236,M38249,No Aerial,100.0,100.0,100.0,-37.86461667,174.8774517
237,M9029,No Aerial,100.0,100.0231481,100.0496032,-37.846115,175.0315383
238,M49523,No Aerial,100.0,100.0,100.0,-37.84047667,175.0268417
239,M62916,Aerial Installed - Enabled,100.0,100.0,100.0,-37.864505,175.0341633
240,M65381,No Aerial,100.0,100.0231481,100.0496032,-37.83904667,175.0240717
241,M37718,No Aerial,100.0,100.0,100.0,-37.86596667,175.03303
242,M2239,No Aerial,100.0,100.0115741,100.0496032,-37.84317833,175.0294217
243,M19001,Aerial Installed - Enabled,100.0,100.0115741,100.0,-37.81343333,174.9029233
244,M11303,No Aerial,100.0,100.0115741,100.0,-37.84462833,175.0310133
246,M1576,No Aerial,100.0,99.97685185,100.0,-37.897102,174.855845
247,M29676,Aerial Installed - Enabled,100.0,98.26388889,100.0,-37.858193,174.906657
248,M4187,Aerial Installed - Enabled,100.0,99.98842593,100.0,-37.861298,174.860169
249,M17292,No Aerial,100.0,99.90740741,100.0,-37.843561,175.027375
250,M61304,No Aerial,100.0,100.0,100.0,-37.659921,175.294973
251,M18093,No Aerial,100.0,100.0115741,100.0,-37.866977,174.848592
252,M21142,No Aerial,100.0,99.9537037,100.0,-37.883881,174.869023
253,M45515,No Aerial,100.0,100.0,100.0,-37.67887882,175.2421459
254,M19855,No Aerial,100.0,100.0115741,100.0496032,-37.865405,175.148004
255,M15664,Aerial Installed - Enabled,80.20833333,67.19907407,76.33928571,-37.897479,175.030403
256,M43274,Aerial Installed - Enabled,100.0,100.0,100.0,-37.851853,175.026723
257,M32926,No Aerial,100.0,100.0347222,100.0496032,-37.844828,174.892768
258,M37242,No Aerial,100.0,100.0,100.0,-37.857245,174.859105
259,M50196,No Aerial,100.0,100.0231481,100.0,-37.770768,175.178311
260,M64270,No Aerial,100.0,100.0115741,100.0496032,-37.90189333,175.1809517
261,M30103,Aerial Installed - Enabled,100.0,100.0,100.0,-37.70916079,175.1460335
262,M15384,No Aerial,100.0,92.8587963,75.24801587,-37.5272184,175.1040507
263,M62496,No Aerial,100.0,100.0231481,100.0992063,-37.612673,175.179976
264,M11512,No Aerial,100.0,100.0231481,100.0496032,-37.82897333,175.21136
265,M56016,No Aerial,100.0,100.0115741,100.0496032,-37.86186224,175.1473293
266,M44106,No Aerial,100.0,100.0,100.0,-37.569135,175.147533
267,M43498,No Aerial,100.0,99.91898148,100.0,-37.24061446,175.239419
268,M5724,No Aerial,100.0,100.0231481,100.0,-37.902273,175.186113
269,M569,No Aerial,100.0,100.0231481,100.0,-37.84136784,175.1985731
270,M664,No Aerial,97.91666667,99.90740741,99.55357143,-37.82686644,175.2568051
271,M45339,No Aerial,100.0,100.0,100.0,-37.83288587,175.2087119
272,M36088,No Aerial,100.0,100.0231481,100.0496032,-37.8412722,175.196075
273,M29029,No Aerial,100.0,100.0,100.0,-37.561518,175.282014
274,M18424,No Aerial,100.0,100.0,100.0,-37.411118,175.152404
275,M45739,No Aerial,100.0,100.0115741,100.0496032,-37.669544,175.323473
276,M38022,No Aerial,99.65277778,99.84953704,100.0,-37.35778935,175.0609077
277,M3284,No Aerial,100.0,99.82638889,99.85119048,-37.350386,175.194721
278,M32654,No Aerial,100.0,100.0,100.0,-37.61197553,175.0561957
279,M33583,No Aerial,99.30555556,99.87268519,99.8015873,-37.573753,175.152329
280,M62286,No Aerial,97.56944444,95.64814815,96.62698413,-37.82845442,175.2115889
281,M4148,No Aerial,100.0,100.0231481,100.0,-37.8263494,175.1504915
282,M31465,No Aerial,100.0,99.96527778,99.95039683,-37.833245,174.858626
283,M18234,No Aerial,100.0,100.0347222,100.0496032,-37.674538,175.2380466
284,M30901,No Aerial,99.30555556,99.76851852,99.8015873,-37.67635967,175.2380541
285,M2305,No Aerial,100.0,100.0,100.0,-37.82038744,175.2230449
286,M62036,No Aerial,99.65277778,99.90740741,100.0,-37.61358839,175.1898001
287,M28542,No Aerial,100.0,100.0231481,100.0496032,-37.40479276,175.1227482
288,M48528,No Aerial,100.0,100.0,100.0,-37.61452497,175.1900131
289,M36021,No Aerial,100.0,99.98842593,100.0,-37.5376183,175.1596483
290,M69304,No Aerial,100.0,100.0347222,100.0,-37.892821,175.197805
291,M62700,No Aerial,100.0,100.0231481,100.0496032,-37.891878,175.19929
292,M3253,No Aerial,100.0,100.0115741,100.0,-37.893055,175.197203
293,M61735,No Aerial,100.0,100.0115741,100.0496032,-37.893713,175.196683
294,M2183,No Aerial,100.0,100.0115741,100.0,-37.892495,175.199525
295,M6554,No Aerial,100.0,100.0,100.0,-37.893365,175.19804
296,M59746,No Aerial,100.0,99.1087963,100.0,-37.68747724,175.2414423
298,M66103,No Aerial,100.0,100.0,100.0,-37.60976914,175.1802095
299,M69937,No Aerial,100.0,100.0,100.0,-37.61180371,175.0391395
300,M38405,No Aerial,100.0,97.09490741,99.45436508,-37.6297055,175.2398292
301,M53558,No Aerial,100.0,99.47916667,99.95039683,-37.67184467,175.3518816
302,M47885,No Aerial,100.0,100.0,100.0,-37.810598,174.858549
303,M32117,No Aerial,100.0,99.98842593,100.0,-37.811108,174.858113
304,M25680,No Aerial,100.0,100.0462963,100.0992063,-37.49015102,175.1562133
307,M63796,No Aerial,100.0,100.0115741,100.0,-37.8200552,175.2235017
308,M37525,No Aerial,92.70833333,92.80092593,92.31150794,-37.81956733,175.2242306
309,M35708,No Aerial,100.0,100.4050926,99.8015873,-37.82036836,175.2246991
310,M35666,No Aerial,100.0,100.0347222,100.0496032,-37.820489,175.224434
311,M37416,No Aerial,98.61111111,99.54861111,99.20634921,-37.6529788,175.2458675
312,M2020,No Aerial,100.0,100.0,100.0,-37.817311,175.156067
313,M10966,Aerial Installed - Enabled,100.0,100.0,100.0,-37.889143,175.144799
314,M55199,No Aerial,100.0,99.69907407,100.0,-37.900422,175.116717
315,M9618,Aerial Installed - Enabled,100.0,100.0,100.0,-37.842174,175.116354
316,M66171,No Aerial,100.0,100.0115741,100.0,-37.823307,175.154258
317,M7261,No Aerial,100.0,98.83101852,95.28769841,-37.866861,175.134973
318,M39601,No Aerial,96.18055556,95.96064815,96.52777778,-37.79389,175.163068
319,M55941,No Aerial,100.0,99.65277778,99.6031746,-37.791907,175.162598
320,M40596,No Aerial,100.0,100.0115741,100.0496032,-37.59342,175.345852
321,M53875,No Aerial,100.0,100.0462963,100.0496032,-37.815337,175.134935
322,M2376,No Aerial,100.0,100.0115741,100.0,-37.56415961,175.1629288
323,M62056,No Aerial,100.0,99.20138889,99.4047619,-37.547063,175.307928
324,M62771,No Aerial,98.95833333,99.09722222,99.25595238,-37.40214776,175.1533638
325,M37341,No Aerial,100.0,100.0,100.0,-37.82087932,175.217402
326,M14990,No Aerial,100.0,100.0,100.0,-37.40270997,175.1511193
327,M39113,No Aerial,100.0,100.0347222,100.0,-37.85421866,175.1920877
328,M43558,No Aerial,100.0,100.0,100.0,-37.63590627,175.2844419
329,M35331,No Aerial,100.0,100.0,100.0,-37.56206606,175.1478389
330,M2730,No Aerial,100.0,100.0347222,100.0,-37.63126296,175.2857949
331,M16262,No Aerial,100.0,100.0,100.0,-37.40706,175.133965
332,M60708,No Aerial,100.0,100.0,100.0,-37.843785,175.20455
333,M51335,No Aerial,100.0,100.0,100.0,-37.84136,175.199892
334,M3502,No Aerial,100.0,100.0231481,100.0,-37.838153,175.17287
336,M45625,No Aerial,100.0,100.0115741,100.0,-37.843199,175.204905
337,M53505,Aerial Installed - Enabled,100.0,100.0,100.0,-37.62117527,175.2646335
338,M15555,No Aerial,100.0,99.9537037,100.0,-37.25158387,175.2319829
339,M6331,No Aerial,100.0,99.91898148,100.0,-37.20215501,175.2984217
340,M55325,No Aerial,100.0,100.0231481,100.0,-37.61247929,175.2796962
342,M33048,Aerial installed - Enabled,100.0,98.19444444,100.0,-37.81528167,175.0374633
343,M23674,No Aerial,100.0,100.0347222,100.1984127,-37.81086,174.858005
344,M8672,No Aerial,100.0,100.0231481,100.0496032,-37.81111333,174.8577867
345,M9580,No Aerial,100.0,99.86111111,100.0,-37.39872,175.15703
346,M45276,No Aerial,100.0,99.98842593,100.0,-37.81120667,174.8585067
347,M63379,No Aerial,100.0,100.0,99.95039683,-37.5748567,175.15195
348,M7368,No Aerial,100.0,100.0115741,100.0,-37.412881,175.150911
349,M13207,No Aerial,99.30555556,99.94212963,99.90079365,-37.4153867,175.1534817
350,M62089,No Aerial,100.0,100.0231481,100.0496032,-37.66784,175.151398
351,M17043,No Aerial,100.0,100.0,99.95039683,-37.811242,174.857988
353,M40742,No Aerial,100.0,100.0115741,100.0496032,-37.40238147,175.1300148
354,M48073,No Aerial,100.0,100.0231481,100.0496032,-37.82145067,175.2225255
355,M4200,No Aerial,100.0,99.83796296,99.90079365,-37.67887882,175.2421459
356,M31492,No Aerial,99.65277778,99.69907407,99.75198413,-37.84346193,175.183846
357,M49059,No Aerial,100.0,100.0115741,100.0496032,-37.84298488,175.1617183
358,M59748,No Aerial,98.26388889,99.0162037,99.00793651,-37.826965,174.8855733
359,M63940,No Aerial,100.0,100.0,100.0,-37.45046397,175.1544691
360,M46173,No Aerial,100.0,100.0,100.0,-37.66932975,175.3059184
361,M25888,No Aerial,100.0,99.96527778,99.95039683,-37.54583968,175.1373227
362,M48365,No Aerial,100.0,100.0231481,100.0,-37.829971,175.170408
363,M44897,No Aerial,100.0,100.0462963,100.0496032,-37.804445,175.133121
364,M34387,No Aerial,100.0,99.93055556,100.0,-37.86518,175.194126
365,M62559,No Aerial,100.0,100.0231481,100.0,-37.83583,175.172096
366,M69734,No Aerial,100.0,100.0115741,100.0,-37.40280929,175.1538843
367,M10746,No Aerial,100.0,99.94212963,100.0496032,-37.22545695,175.296243
368,M55628,Aerial Installed - Enabled,100.0,98.69212963,100.0,-37.7685346,174.8548274
369,M5710,No Aerial,100.0,100.0462963,100.0,-37.49724925,175.3366405
370,M53182,No Aerial,100.0,100.0,100.0,-37.58180752,175.1276935
371,M14636,No Aerial,99.65277778,99.53703704,99.75198413,-37.55018401,175.1818478
372,M47323,No Aerial,98.95833333,98.25231481,98.31349206,-37.392047,175.126282
373,M37665,No Aerial,100.0,100.0,100.0,-37.885015,175.183896
374,M64120,Aerial Installed - Enabled,100.0,99.80324074,100.0,-37.902229,175.185586
375,M58377,No Aerial,100.0,99.94212963,100.0496032,-37.899478,175.198503
376,M69440,No Aerial,100.0,100.0,100.0,-37.900036,175.19041
377,M33359,No Aerial,100.0,100.0,100.0,-37.758893,175.148261
378,M50473,Aerial Installed - Enabled,100.0,98.51851852,93.9484127,-37.870446,175.133281
379,M58256,No Aerial,100.0,99.91898148,99.90079365,-37.840736,175.178006
380,M6253,No Aerial,100.0,100.0,100.0,-37.769645,175.152792
381,M57207,No Aerial,100.0,99.98842593,100.0,-37.748128,175.142969
383,M59020,No Aerial,100.0,100.0,99.95039683,-37.880558,175.146813
384,M15218,No Aerial,100.0,100.0,100.0,-37.796806,175.184475
385,M15409,No Aerial,100.0,99.39814815,99.35515873,-37.799815,175.19165
386,M7810,No Aerial,100.0,100.0,100.0,-37.86743,175.212718
387,M45961,No Aerial,100.0,99.98842593,99.95039683,-37.885975,175.217636
388,M36551,No Aerial,100.0,100.0,100.0,-37.4032699,175.1439246
389,M29603,No Aerial,100.0,100.0115741,100.0496032,-37.56395217,175.1629305
390,M58988,No Aerial,100.0,100.0,100.0,-37.739601,174.974288
391,M31176,No Aerial,99.65277778,98.59953704,99.75198413,-37.82576,175.04722
392,M6659,No Aerial,100.0,99.89583333,99.8015873,-37.850616,175.055073
393,M505,Aerial Installed - Enabled,100.0,85.2662037,100.0,-37.745251,174.973837
394,M28469,No Aerial,100.0,100.0115741,100.0496032,-37.739501,174.971943
395,M21973,No Aerial,97.56944444,98.40277778,98.11507937,-37.896875,175.20381
396,M767,No Aerial,100.0,100.0,100.0,-37.911071,175.197393
397,M3459,No Aerial,100.0,100.0115741,100.0,-37.826848,175.178603
398,M31863,No Aerial,100.0,100.0,100.0,-37.897241,175.204688
399,M6934,No Aerial,100.0,99.72222222,99.75198413,-37.901995,175.181065
400,M42589,No Aerial,98.95833333,99.56018519,99.30555556,-37.911621,175.193078
401,M20895,No Aerial,100.0,100.0115741,100.0,-37.410964,175.152061
402,M6098,Aerial Installed - Enabled,100.0,99.98842593,100.0,-37.57020612,175.0601255
403,M22632,No Aerial,100.0,100.0,100.0,-37.61973667,175.24692
404,M8486,No Aerial,98.95833333,99.71064815,99.4047619,-37.6698509,175.3031492
405,M28754,No Aerial,100.0,99.93055556,100.0,-37.64520896,175.2160111
406,M67794,No Aerial,99.30555556,99.24768519,99.25595238,-37.61036233,175.1860908
407,M32263,No Aerial,100.0,100.0,100.0,-37.64694107,175.2155644
408,M57347,No Aerial,100.0,99.98842593,100.0,-37.63562083,175.2514725
409,M51970,No Aerial,100.0,99.94212963,99.95039683,-37.35172878,175.2071389
410,M27947,No Aerial,100.0,100.0115741,100.0,-37.52109782,175.1515113
411,M23185,Aerial Installed - Enabled,100.0,99.98842593,100.0,-37.34672209,175.1843956
412,M43120,No Aerial,100.0,99.22453704,99.30555556,-37.32325,175.0699267
413,M12391,No Aerial,100.0,99.84953704,100.0,-37.31619333,175.067515
414,M38837,No Aerial,100.0,100.0,100.0,-37.67205,175.1427583
415,M35313,No Aerial,100.0,100.0,100.0,-37.807908,175.172269
416,M37593,No Aerial,100.0,100.0,100.0,-37.791007,175.182322
417,M4818,No Aerial,100.0,100.0,100.0,-37.893663,175.11655
418,M38712,No Aerial,100.0,100.0,100.0,-37.798285,175.136215
419,M14441,No Aerial,100.0,100.0,100.0,-37.798014,175.137932
420,M20689,No Aerial,100.0,100.0,100.0,-37.813295,175.125079
421,M54653,Aerial Installed - Enabled,100.0,94.38657407,94.84126984,-37.65434345,175.0931979
423,M4199,No Aerial,100.0,100.0231481,100.0,-37.58679802,175.2849753
426,M26579,No Aerial,100.0,100.0231481,100.0496032,-37.56854769,175.0886416
427,M20739,Aerial Installed - Enabled,100.0,100.0,100.0,-37.76426655,175.1398623
428,M68646,No Aerial,100.0,98.69212963,100.0496032,-37.78755058,174.8692936
429,M6430,Aerial Installed - Enabled,83.33333333,88.92361111,90.72420635,-37.900657,174.783179
430,M47681,No Aerial,100.0,99.96527778,100.0,-37.886266,174.821756
431,M35493,No Aerial,100.0,100.0115741,100.0,-37.67160074,175.3007064
432,M59143,No Aerial,100.0,100.0115741,100.0,-37.79415232,175.2038277
433,M61681,No Aerial,99.65277778,99.29398148,99.55357143,-37.787737,175.185277
